,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,gender,SeniorCitizen,Partner,Dependents,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year
1492,19,1,1,88.2,1775.8,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1493,11,1,1,79.5,795.65,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1494,8,1,1,19.75,145.0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
1495,52,1,0,98.15,4993.4,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1496,3,1,1,20.25,61.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1497,51,1,1,79.15,4018.55,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1498,15,1,0,75.65,1146.65,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1499,64,1,1,94.25,6081.4,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0
1500,37,0,1,40.2,1478.85,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1501,13,1,0,19.95,243.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1502,49,1,1,55.35,2633.95,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1503,45,1,1,102.15,4735.35,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1504,18,1,1,71.1,1247.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1505,1,1,1,74.7,74.7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1506,68,0,1,54.1,3794.5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1507,54,1,0,19.65,1008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1508,23,1,1,88.45,2130.55,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1509,17,1,1,76.65,1313.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1510,71,1,0,80.4,5727.15,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1511,67,1,1,19.25,1372.9,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1512,14,1,1,84.8,1203.9,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
1513,1,0,1,25.8,25.8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1514,63,1,0,19.5,1215.1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1515,41,1,1,68.6,2877.05,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1516,17,1,0,92.6,1579.7,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1517,56,1,1,100.55,5514.95,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
1518,5,1,0,20.55,96.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1519,2,0,1,42.6,72.4,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1520,3,1,1,19.6,55.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1521,37,1,0,67.45,2443.3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1522,29,1,1,68.85,1970.5,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1523,8,1,0,43.55,335.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1524,63,1,1,109.85,7002.95,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1525,7,1,0,20.65,158.95,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
1526,3,1,0,95.4,293.15,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1527,72,1,0,21.0,1493.75,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1528,19,1,1,56.2,1093.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1529,59,1,0,18.4,1057.85,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1530,2,1,0,90.0,190.05,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
1531,35,1,1,25.75,882.55,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
1532,14,1,0,19.6,300.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1533,14,1,0,75.35,1025.95,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1534,69,1,0,19.8,1436.95,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
1535,7,1,0,64.2,475.0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1536,69,1,1,75.75,5388.15,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1537,72,1,1,78.95,5730.15,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1538,8,1,0,100.85,819.55,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1539,4,1,0,50.3,217.1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1540,63,1,1,80.3,4896.35,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1541,72,1,0,19.85,1434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1542,46,1,1,21.1,937.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1543,5,1,0,69.95,330.15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1544,30,1,1,50.0,1474.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1545,63,1,1,104.75,6536.5,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1546,60,1,0,19.85,1128.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1547,63,1,1,107.5,6873.75,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
1548,25,1,0,85.9,2199.05,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0
1549,1,1,1,45.85,45.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,6,1,1,80.8,457.1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1551,22,1,0,25.25,566.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1552,31,1,0,80.55,2471.6,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1553,39,1,1,81.5,3107.3,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
1554,26,1,0,20.9,518.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1555,53,1,1,106.1,5769.75,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1556,1,1,0,91.7,91.7,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1557,12,1,1,67.25,832.3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1558,16,1,1,95.6,1555.65,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1559,2,1,0,20.35,45.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1560,39,0,0,45.05,1790.6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1561,1,1,1,74.95,74.95,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1562,7,0,0,34.65,246.6,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
1563,4,1,0,69.35,261.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1564,10,1,1,95.35,898.35,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1565,55,1,1,81.55,4509.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1566,72,1,1,75.4,5480.25,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
1567,10,1,1,67.8,653.15,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1568,11,1,1,111.4,1183.05,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
1569,15,1,0,46.3,639.45,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1570,23,1,0,20.4,478.75,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1571,1,1,0,20.05,20.05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1572,3,1,0,45.0,127.1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1573,47,1,1,96.1,4391.45,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0
1574,15,1,0,19.65,270.6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
1575,66,1,0,99.5,6710.5,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1576,68,1,1,60.65,3975.9,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1577,17,1,0,98.6,1704.95,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
1578,7,1,1,59.5,415.95,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1579,12,1,1,80.45,950.2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
1580,21,1,0,71.7,1497.05,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1581,21,0,1,36.0,780.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1582,56,1,0,65.2,3512.15,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1583,6,1,1,48.95,273.25,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1584,65,0,1,53.5,3517.9,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1585,42,1,0,80.45,3375.9,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
1586,68,1,1,109.05,7508.55,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
1587,48,1,0,26.3,1245.05,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1588,50,1,1,106.8,5347.95,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
1589,7,1,1,64.95,493.65,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1590,63,1,0,19.35,1263.85,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1591,17,1,0,21.1,385.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1592,42,1,1,77.95,3384.0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0
1593,4,1,0,18.85,84.2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1594,62,1,0,26.0,1638.7,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1595,2,1,1,74.7,165.4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1596,2,1,1,70.35,120.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1597,48,1,1,96.9,4473.45,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1598,27,1,0,19.55,520.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1599,70,1,1,80.4,5717.85,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1600,1,1,1,88.8,88.8,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1601,46,1,1,94.65,4312.5,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1602,30,1,1,90.25,2755.35,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1603,15,1,1,64.65,994.55,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1604,69,1,0,95.75,6511.25,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0
1605,65,1,1,19.55,1218.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1606,72,1,1,104.1,7447.7,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
1607,13,1,1,89.05,1169.35,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
1608,17,1,1,20.1,279.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1609,51,1,1,111.55,5720.35,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
1610,51,1,0,60.5,3121.45,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1611,72,1,1,90.95,6468.6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
1612,67,1,0,87.4,5918.8,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
1613,34,1,0,19.7,675.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1614,67,0,1,50.95,3521.7,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1615,49,1,1,20.05,923.1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1616,53,1,1,19.4,1110.35,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
1617,27,1,0,59.45,1611.65,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1618,23,1,1,94.75,2293.6,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
1619,69,1,1,81.5,5553.25,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1620,2,0,0,29.05,44.75,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1621,35,1,1,86.45,3029.1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1622,46,1,0,70.6,3231.05,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
1623,54,1,1,97.2,5129.45,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
1624,56,1,1,98.25,5508.35,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
1625,9,1,1,75.75,655.9,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1626,20,1,0,59.2,1191.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,11,1,1,75.9,866.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1628,30,1,1,90.05,2627.2,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0
1629,68,1,0,70.95,4741.45,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1630,38,1,1,102.6,4009.2,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
1631,17,1,1,85.35,1463.45,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1632,48,1,1,106.1,5082.8,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1633,1,1,0,43.8,43.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1634,63,0,0,59.0,3707.6,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
1635,3,1,1,69.95,220.45,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
1636,48,1,0,24.35,1133.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1637,66,0,0,29.45,1983.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1638,68,1,1,84.4,5746.75,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
1639,17,1,1,45.05,770.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1640,7,1,0,20.65,134.05,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
1641,72,1,1,87.1,6230.1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1642,29,1,0,19.85,573.05,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1643,37,1,1,90.35,3419.3,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1644,34,1,1,109.8,3587.25,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
1645,42,1,1,84.65,3541.35,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
1646,59,1,0,65.5,3801.3,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
1647,11,1,1,79.5,868.5,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
1648,60,1,1,80.95,4859.1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
1649,27,1,1,56.15,1439.35,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1650,1,1,0,85.8,85.8,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1651,1,1,1,79.1,79.1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1652,17,0,0,34.4,592.75,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1653,58,1,0,20.75,1185.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1654,1,1,0,18.8,18.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1655,3,1,0,44.3,134.5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1656,53,1,0,90.8,4921.2,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1657,35,1,1,25.6,901.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1658,50,1,0,105.95,5341.8,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0
1659,68,1,0,70.8,4859.95,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
1660,47,1,0,25.4,1139.2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1661,65,1,1,108.8,7082.45,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1662,5,1,1,69.75,324.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1663,51,1,1,94.65,4812.75,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
1664,46,1,0,96.05,4399.5,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1665,9,1,1,76.85,663.55,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1666,8,1,0,20.25,174.65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1667,14,1,1,24.8,321.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1668,45,1,1,115.65,5125.5,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
1669,8,1,1,74.6,548.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1670,1,1,1,50.15,50.15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1671,66,1,1,103.15,7031.3,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
1672,72,1,0,72.1,5016.65,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1673,41,1,1,113.6,4594.95,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1674,23,1,0,25.1,611.45,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1675,29,1,1,78.9,2384.15,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1676,4,1,1,80.15,319.85,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1677,6,1,0,25.4,153.3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
1678,67,1,1,105.4,7035.6,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1679,7,1,1,45.75,344.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1680,56,1,1,24.45,1431.65,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1681,72,1,0,25.0,1849.2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1682,72,1,1,85.25,6083.1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1683,23,1,0,19.6,426.65,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1684,35,1,0,50.15,1655.35,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1685,27,1,1,70.55,1943.9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1686,26,1,1,60.05,1616.15,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
1687,12,1,0,26.4,314.95,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1688,40,1,0,20.15,804.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1689,7,0,0,58.85,465.7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0
1690,70,1,1,97.55,6669.05,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
1691,60,1,0,19.65,1161.75,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1692,39,0,1,25.25,947.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1693,72,1,0,114.45,8375.05,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
1694,1,0,1,34.7,34.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1695,54,1,1,70.7,3770.0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
1696,3,1,1,85.3,264.8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1697,63,1,0,75.55,4707.85,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
1698,71,1,1,84.8,6152.4,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
1699,42,1,1,20.65,958.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1700,47,1,0,20.45,943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1701,66,1,1,102.45,6615.15,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
1702,21,1,1,104.4,2200.25,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
1703,11,0,1,35.65,425.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1704,1,1,1,99.75,99.75,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
1705,55,1,0,90.45,5044.8,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0
1706,69,1,1,97.65,6743.55,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
1707,3,1,0,73.85,196.4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1708,4,1,1,74.4,299.7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1709,30,1,1,69.1,2093.9,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1710,5,1,1,82.75,417.75,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1711,71,1,1,24.4,1725.4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1712,29,1,1,55.25,1620.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1713,52,1,0,61.35,3169.55,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1714,68,1,0,76.75,5233.25,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1715,46,1,0,19.4,967.85,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1716,8,1,1,54.75,438.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1717,72,1,0,19.7,1421.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1718,17,1,0,19.9,323.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1719,3,1,1,107.95,318.6,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1720,2,1,1,83.8,163.7,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1721,9,1,1,74.25,639.65,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1722,51,0,1,56.4,2928.5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
1723,6,1,0,20.1,100.35,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1724,3,1,0,94.9,273.2,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1725,17,1,1,94.2,1608.15,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
1726,30,1,0,49.9,1441.95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1727,31,1,1,71.05,2168.15,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1728,45,1,0,81.65,3618.7,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1729,64,1,0,89.45,5692.65,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1730,1,1,1,59.85,59.85,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1731,1,1,1,69.6,69.6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1732,61,1,0,99.0,5969.3,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0
1733,1,1,0,19.05,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1734,9,0,1,45.4,418.8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1735,72,1,0,114.45,8100.55,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1736,1,1,0,19.5,19.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1737,7,1,1,44.25,313.45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1738,66,1,1,90.55,6130.95,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1739,1,1,1,69.9,69.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
